Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degredation
0.046458036,0.109660834,0.08512563,0.08714907,0.108750656
0.020621117,0.21920931,0.15251786,0.12850131,0.13596338
-0.007410369,0.15633382,0.045327198,0.07607117,0.102316976
-0.11844507,0.055227645,-0.06864005,-0.036612518,-0.08310275
-0.0767566,0.08095408,0.034671724,0.1387262,0.042540066
0.0039553773,0.09175995,0.054075688,0.1487548,0.07262111
-0.011345152,0.022760479,-0.051122077,-0.08127509,0.017835503
-0.063440144,0.071509175,0.010204974,-0.030217532,-0.06909303
-0.12722348,0.0102669485,-0.02164128,-0.11380064,-0.10474485
0.023497513,0.13667811,0.119385816,0.1238314,0.05371451
-0.04262101,0.036880273,0.05399714,-0.016880047,-0.05672179
-0.011945698,0.02113413,0.09206858,0.045446344,0.001955701
0.030511132,0.08764443,0.083455145,0.11821179,0.024033554
0.004558509,0.11469132,0.071744844,0.08010327,0.1894172
-0.06204521,0.05446981,0.06673428,0.13052602,-0.055336703
0.009454865,0.0960888,0.047484577,0.08990775,0.024617316
-0.07641407,-0.003227144,0.021085097,0.07557224,0.029811086
0.012563165,0.04466162,0.06477078,0.089071415,0.056169726
-0.048177496,-0.01936094,0.010595035,0.024735987,-0.067983165
-0.0686607,-0.045471042,-0.0011164811,0.013162262,-0.15257621
-0.067200296,0.08047507,0.017633751,0.12528136,0.025002794
0.00914951,0.10280284,0.07679409,0.023464805,0.009333251
-0.07780802,0.14394848,0.04227136,0.112330884,0.052570254
-0.05978042,0.03991859,0.053476464,0.057992443,-0.115915745
0.0150837,0.14043581,0.06907727,0.1569698,0.08344622
0.09976539,0.102548145,0.14223666,0.09399704,0.08803868
0.10060695,0.119126074,0.08069541,0.06210845,0.102406316
-0.08065914,0.054874893,-0.0019960303,0.1231229,-0.04985134
-0.0066450126,0.13538796,0.012415863,0.0813324,0.09286867
0.003995833,0.09105955,0.018702766,0.047462188,0.033899784
0.07005725,0.1707714,0.16180356,0.123293266,0.06971733
0.09430408,0.07121068,0.07479982,0.02285697,0.09867911
