Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degredation
-0.05726672,0.023042887,-0.06467054,-0.11585091,-0.19478635
-0.005214828,0.01780497,-0.018375594,-0.0886416,-0.038018197
0.015404146,-0.07832661,-0.07523891,-0.07987826,-0.17165688
0.024201378,0.031992212,-0.041531563,-0.12005858,-0.09917718
-0.03657095,-0.008196715,-0.09213985,-0.1436244,-0.13636914
-0.09675139,-0.030919071,-0.025326572,-0.01766335,-0.08239558
-0.1175235,-0.044579063,-0.10886598,-0.08594693,-0.16037087
-0.0028490615,0.010772768,-0.0389611,-0.11140228,-0.02501003
0.07159321,0.053151067,0.014601909,-0.019391008,-0.069761366
-0.011621315,0.011153143,-0.05846962,-0.1140717,-0.060104687
0.038141634,0.036014065,0.019665314,-0.016351674,0.028396886
0.030047879,0.09235636,0.014427314,-0.06948041,0.0011861529
-0.061637152,0.017435431,-0.08778233,-0.1430675,-0.12959279
-0.01619651,-0.040145695,-0.058854043,-0.07206915,-0.09754659
-0.06538386,-0.046993468,-0.14689636,-0.17441407,-0.050216295
0.0017027706,0.02145169,-0.013199683,-0.0712701,0.013045436
-0.03675482,0.06970064,0.044278428,0.013015626,-0.029111326
0.04402017,-0.03386741,0.00059652096,-0.06383607,-0.07191463
-0.10269493,0.053472117,-0.036158517,-0.15186283,-0.11969321
0.000999912,-0.049143072,-0.071627416,-0.062194247,-0.08033756
-0.040291198,-0.019352492,-0.08251661,-0.07170016,0.048013926
-0.11296165,-0.12971242,-0.1330467,-0.11953142,-0.15648584
-0.07325457,0.023548342,-0.08091661,-0.10055527,-0.08003627
-0.07811835,0.016107216,-0.06683857,-0.134769,-0.1284971
0.06612243,0.01918757,0.004023838,-0.0672243,0.041194625
-0.07297383,0.04764244,-0.018693756,-0.1640957,-0.06548691
0.013516426,0.030357976,0.011993773,-0.0025944412,0.0250451
0.008700456,-0.03456514,-0.0667465,-0.06562579,-0.1360016
0.047725834,0.031317316,-0.028211234,-0.06377235,-0.063887894
0.06013581,0.013858134,0.054905225,-0.00026815338,-0.006975349
-0.023431327,-0.036405846,-0.030373985,-0.035399213,-0.045651846
0.06591299,0.04605972,-0.009391255,-0.039391324,0.06795304
0.0033284575,-0.056247424,-0.03385824,-0.08040507,-0.03892079
-0.108967006,-0.124103375,-0.06670575,-0.039652925,0.012087148
-0.129493,-0.046034563,-0.08305698,-0.042830907,-0.016658459
0.12184652,0.11430204,0.23522443,0.16554277,0.16170684
-0.020131841,-0.07958824,-0.076607116,-0.113320515,-0.0114376545
-0.07000771,-0.0484969,-0.0017956113,-0.11543044,-0.077890046
-0.07291883,-0.02173483,-0.02731309,0.043227606,-0.076625794
0.01460468,-0.073020294,-0.049499944,-0.029176239,-0.02339083
0.062190343,-0.011177592,-0.020509787,0.0135653475,0.024765985
-0.039564397,-0.0042317333,-0.06856395,-0.078486785,-0.1264299
-0.065491445,0.024855476,-0.09036525,-0.07767048,-0.005161846
-0.0027642567,0.037913438,0.015146099,0.028251257,-0.08203645
-0.0708883,0.05401156,-0.104497254,-0.12810934,-0.040298432
-0.018007755,-0.04407517,-0.04969254,-0.1017829,0.024237968
