Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degredation
0.04839306,0.030782882,-0.029468771,0.020737415,0.0018868595
0.0335218,-0.009695621,-0.043488737,-0.039561942,-0.015729174
0.0033733211,0.07818245,0.020865053,0.010108486,0.031166129
0.11238102,-0.01308816,0.06589405,-0.030010767,-0.016053122
0.016347859,0.029330049,-0.0016178656,0.057311796,0.033890396
-0.05722992,-0.057276912,-0.11747475,-0.11673728,-0.16619264
0.021414524,0.11245108,0.029278051,0.06256718,0.044323068
0.008792812,0.07263105,-0.015459094,0.010750299,0.03913387
0.07982352,0.0350118,-0.0144112725,-0.0075122663,0.00660883
0.02657022,0.071524255,-0.011697295,0.012543734,-0.010400157
-0.004565118,-0.026751552,0.010515146,-0.036825687,-0.123367116
0.05732093,-0.023658339,-0.015822679,-0.077312596,-0.022790708
0.06464984,-0.040072616,-0.017156802,-0.048104234,-0.14106487
0.08776758,-0.01811623,0.02246234,-0.0065277927,0.0010366362
0.0025113542,-0.005499305,-0.046867132,-0.026089214,-0.045286126
-0.00076873787,0.052337065,-0.032484785,-0.038448602,-0.03841143
0.039216235,-0.00048597483,-0.060514927,-0.1279248,-0.09331614
0.035430107,0.034204178,-0.025708305,0.061823208,0.018298948
0.039668445,0.029866075,-0.020160723,0.025041535,0.04200803
0.0049962196,0.01442449,-0.039214224,-0.036908932,0.06919579
0.0014764778,0.05752103,-0.056704737,0.02315056,0.12020318
0.021531073,0.061847,0.024064125,0.11567049,-0.0052176216
0.009949624,-0.00041672587,-0.011288876,-0.015772427,-0.038462482
0.081823446,0.019249493,-0.021696832,0.002125836,0.02152966
-0.019870639,0.014443164,-0.034789756,-0.06905554,-0.08147923
0.03708037,-0.045142025,-0.022427453,-0.044190384,-0.10944558
-0.074772,0.013797792,-0.0721534,-0.08231498,-0.13983373
-0.106360644,-0.021060776,-0.12006754,-0.11964066,-0.0711343
-0.0052748527,-0.040600218,-0.07977908,-0.05831693,-0.09216276
-0.055625588,0.0088182725,-0.06452501,-0.10413579,0.0618402
0.070349045,0.08151129,0.007811334,0.118929096,0.031235816
0.031727534,0.019780623,-0.016650124,0.03070788,0.021168422
0.036784608,0.01983725,0.008279804,-0.031187994,-0.054634213
-0.016390843,0.018796017,-0.0077784583,-0.082508385,-0.043456703
