Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degredation
0.094376475,0.017490191,0.09865308,0.077782504,-0.028015975
0.11269293,0.058593646,0.092054516,0.043391284,0.043438576
0.07203167,0.08660748,0.06393831,-0.008932949,0.034604102
0.07021287,0.00052973535,-0.00039765495,-0.017421579,-0.0069818776
0.059076168,-0.004502236,0.057363514,0.08916244,0.0071607893
0.06802879,0.04335121,0.048009586,0.04251452,-0.019365473
0.0685633,-0.01212705,0.01846383,0.07527485,-0.01545383
0.083138004,-0.07052179,-0.018290836,0.04976014,0.017857883
0.062458508,-0.09840982,-0.0439422,-0.06424765,-0.11199195
0.115685955,0.025148349,0.069388285,0.026314136,0.022508834
0.024567014,0.008094287,-0.021244463,-0.08246458,-0.013022923
0.06002681,-0.0016361289,0.060515977,-0.0015291441,-0.073819585
0.02956517,0.018042583,0.05109027,0.04912424,-0.015627056
0.0030637677,-0.024993695,-0.013473647,-0.120445676,-0.08814089
0.073866546,0.0058700787,0.0356547,0.027622418,-0.019694539
0.1189385,0.02088362,0.109346464,0.097599655,-0.008902321
0.0502104,0.030847058,0.07959689,-0.032248907,-0.08941285
0.043140393,0.033260874,0.08509301,0.07061824,-0.01876159
0.053800523,0.028090548,0.08067116,0.06417675,-0.0142368395
0.11458902,-0.06414792,0.042917017,0.07769822,-0.015298264
0.07684972,-0.027069315,0.0569947,0.043310978,-0.048381064
0.10338309,-0.00806452,0.08279741,0.071766496,0.0045609027
0.10629216,-0.0068015074,0.04942604,0.012010176,0.009626212
0.07191538,0.02249362,-0.010221463,-0.066450045,-0.025126614
0.12061623,0.0038089901,0.014316203,0.039284002,0.041349776
0.05021167,0.04809601,0.0210567,-0.07247782,-0.0005992511
0.15015322,-0.010608637,0.11276861,0.06604732,0.07066632
-0.063661665,-0.014611116,-0.041004177,-0.08302994,-0.06701274
-0.029719774,-0.05419005,-0.06267998,-0.08438067,-0.08584281
0.06522993,-0.01368719,0.03104715,0.108745866,-0.0016677827
0.010296873,-0.005220605,-0.00922859,-0.027984666,-0.03559508
0.11693618,0.010386564,0.06801158,0.13041846,0.0007563308
0.07316664,0.03227622,-0.023357335,0.08636856,-0.02249755
0.006953405,0.02097603,-0.007084972,0.050024986,-0.01617568
0.0644649,-0.007942334,0.028792199,0.01954981,-0.027134914
0.05647915,0.002215298,0.022123747,-0.04870216,0.0067370194
0.09642558,-0.07222993,0.05497219,0.040790536,-0.031085696
0.072786406,-0.113018796,-0.023637112,-0.11156942,-0.13087781
0.0725386,0.03367006,0.042040516,-0.015374707,0.013881262
0.03422355,0.050112456,0.052765824,0.065619215,-0.026635807
0.14466348,-0.059794113,0.09895551,0.022990668,0.06248693
0.025709528,0.08004642,0.06502977,0.06953451,-0.058136255
0.012134116,-0.06934354,-0.0045248223,0.010752946,-0.10256372
0.048368942,-0.057636928,-0.02977201,0.004569903,0.006505982
0.017739352,0.0053774156,0.015022069,-0.056131892,-0.0006420398
0.052292667,0.039687358,0.019710127,-0.008977756,0.06948265
0.042962536,0.036907416,0.047907054,0.023115177,-0.023109319
0.03864911,0.031831674,0.019707015,-0.0098549295,-0.060771614
0.04255771,-0.0058500324,-0.0087368535,-0.04450904,-0.022700008
0.021836173,0.0053497343,-0.008950574,0.008776387,-0.034008346
0.06429541,0.035153113,0.020875396,0.015247878,-0.0075138644
0.048129316,-0.024520425,0.034744147,-0.054368705,0.023602594
0.012268703,0.04245472,-0.009854792,-0.024662517,0.058755167
-0.032037452,0.02316853,-0.06304084,-0.11713299,-0.12626295
