Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degradation
0.06367869,-0.014787294,0.080178976,0.05223998,-0.01680781
-0.08828828,0.021562576,-0.030361947,-0.030774586,-0.05593077
-0.0691063,-0.007826403,0.021572981,-0.03976026,0.025860861
0.022837728,0.09074346,0.03204342,0.04495758,0.051078886
-0.13292351,0.08159624,-0.008363077,0.01637562,-0.0060832854
-0.0630696,-0.002685681,-0.058804795,0.03464664,-0.01363361
0.08664115,0.059775963,-0.028952431,0.0071352147,0.00070101675
-0.013964359,0.09864601,0.0017084368,0.1252514,0.037123974
0.06693256,0.11599061,0.034570634,0.0308155,0.078765154
0.04161985,0.086142376,0.0057316977,0.0140916165,0.0034879195
-0.121403314,0.036796607,0.0070929453,-0.036009546,-0.06604676
0.07296547,0.057568993,0.13645719,0.07140287,0.08773649
0.068391785,0.16042948,0.14883985,0.11180436,0.033223793
0.06654501,0.052269004,0.086249456,0.010453631,0.12703976
0.034686636,0.062075652,0.059562247,0.09453157,0.038546972
0.0043923315,0.126466,0.12602137,0.1072052,-0.00017992966
0.047975015,0.1508386,0.13297284,0.10975755,0.021707699
0.028587796,0.022206172,0.032950677,0.045741692,-0.008425562
-0.05213476,-0.031576496,0.0030715382,0.02428815,-0.038337864
0.0016209856,0.040834848,0.013964813,0.0038381917,-0.0100025665
-0.14051919,-0.0060720285,-0.11005333,-0.10231598,-0.050597914
-0.10034302,0.025159486,-0.076063424,0.023155818,-0.15184492
0.012348417,0.04981315,-0.036403306,0.05963017,0.012983419
-0.12581111,0.041635267,-0.08978899,0.01297386,-0.06379904
-0.059204727,0.018448513,-0.11112813,-0.056426194,-0.11643756
0.03221746,0.038147278,0.021418508,-0.008099046,0.12620452
0.060009316,0.036301795,0.00212894,-0.04424413,0.034947947
-0.02848463,-1.8129125e-05,-0.004231698,0.10915016,0.11944769
