,Care,Fairness,Loyalty,Authority,Sanctity
,Harm,Cheating,Betrayal,Subversion,Degredation
0,-0.042336218,-0.0346578,-0.08843933,-0.15683621,0.070943445
1,-0.08870513,-0.06433745,-0.08298153,-0.03192946,0.032103993
2,-0.12547165,-0.051694993,-0.08488517,-0.07461886,0.13715324
3,-0.09703681,-0.059425108,-0.101948015,-0.1577552,0.0919227
4,-0.09021354,-0.021186303,-0.09943046,-0.13639867,0.02344852
5,-0.10173449,-0.18429625,-0.20946597,-0.19895798,-0.10115916
6,-0.06176711,0.070391595,-0.022908866,0.019012773,0.04967525
7,-0.12841672,-0.04256473,-0.11380925,-0.045685597,0.034233265
8,-0.08211101,0.025249964,-0.0764387,-0.094470784,-0.028218737
9,-0.012679188,-0.050520528,-0.1358005,-0.19822092,-0.14664002
10,-0.06240545,0.018387157,-0.07475676,-0.10994296,-0.089021474
11,-0.10376674,0.0022255667,-0.06904578,-0.08626395,-0.07865659
12,-0.14222676,-0.07013189,-0.1405721,-0.19925562,-0.13877587
13,-0.17595808,-0.06635523,-0.13351883,-0.13600542,-0.17825492
14,-0.04649417,-0.032329217,-0.09702804,-0.045532454,0.028058939
15,-0.12629332,-0.020754952,-0.080433205,-0.1361885,0.067362815
16,0.058067396,0.10769892,-0.05896807,-0.032292906,0.11275394
17,-0.17507952,-0.088263154,-0.21245304,-0.16417068,-0.061384447
18,-0.11786838,-0.0062171593,-0.1230112,-0.051067743,-0.005391065
19,0.010944562,0.099327564,0.0726285,0.08059861,0.13581932
20,-0.09706732,-5.7846308e-05,-0.10113949,-0.04186118,0.03828716
21,-0.025662184,0.0077329315,-0.027644759,-0.023696132,0.097045876
22,-0.0062869,0.06237436,-0.0374927,-0.095471516,0.067532614
23,-0.024386222,-0.0034173466,-0.032652132,-0.030522555,0.09097974
24,-0.005735156,0.0012879744,-0.04866224,-0.08710484,0.08496783
25,-0.22305301,-0.05415864,-0.05717974,-0.04228328,-0.09283745
26,-0.19715354,0.09368637,0.028644351,0.015518839,0.011765396
27,-0.051121306,-0.0027878787,-0.04069026,0.007968919,-0.001095051
28,-0.05885593,-0.00020837924,-0.06655085,-0.14142051,0.059487622
29,-0.06710819,-0.02589294,-0.039170586,-0.14576942,0.05733335
30,-0.12548864,-0.13056804,-0.10524555,-0.040736247,0.018163677
31,-0.021966407,0.040896267,-0.036068622,-0.05900996,0.05798992
32,-0.04375392,0.010234807,0.021714265,-0.06273469,-0.058705736
