,Care,Fairness,Loyalty,Authority,Sanctity
,Harm,Cheating,Betrayal,Subversion,Degredation
180,-0.045876116,-0.06788479,-0.051468022,-0.051428873,-0.11432645
181,-0.041022144,-0.028167645,-0.034065742,0.072087884,-0.015359174
182,-0.12433591,-0.132684,-0.18030271,-0.17385806,-0.097709104
183,-0.08683327,-0.026240315,-0.04793266,-0.113655865,0.011479429
184,0.0044095563,-0.050243914,-0.01132011,-0.03422287,-0.106708385
185,0.0051971283,-0.06317971,-0.0049234256,0.05308681,-0.068513766
186,-0.08667137,-0.037648488,-0.08067465,-0.1544561,-0.0093474295
187,-0.047248572,0.030019011,0.0078511555,-0.01834276,0.123916276
188,0.03704433,-0.020413794,-0.07922577,-0.01836858,0.03076499
189,-0.024399642,0.023890786,0.005736209,0.009741606,0.07731611
190,0.060643125,0.059243828,-0.0030423757,-0.0049264487,0.13696718
191,-0.08608188,-0.07214986,-0.097605355,-0.060722064,-0.022040162
192,-0.0903596,-0.11270514,-0.08218185,-0.09745182,-0.06080709
193,-0.022365138,0.0036443535,-0.0025354251,-0.07511984,0.006240431
194,-0.13778774,0.0009910269,-0.13055208,-0.13923179,0.0013602395
195,-0.09387053,-0.05252607,-0.05789522,-0.08441336,0.036470607
196,0.03181036,-0.12569754,-0.0727302,-0.09724961,0.0501062
197,-0.08970755,-0.029420882,-0.16002953,-0.07730405,0.023576606
198,-0.04498904,-0.004854329,-0.14138895,-0.14104253,0.12847292
199,-0.10359935,0.0665998,0.004552478,-0.0054623857,0.068799816
200,-0.020810511,-0.003992336,-0.045846637,-0.052502744,0.09427859
201,-0.0025161374,0.07665845,0.1070037,0.0010436131,0.116386026
202,-0.06433527,0.10729102,0.08055804,0.06337156,0.03379946
203,-0.15489995,-0.023251174,-0.05824692,-0.04785706,0.015326387
204,-0.096918985,0.030102773,-0.0101429,-0.0058484953,0.120478675
205,-0.047569603,0.048950393,-0.02949625,0.024623908,0.06430085
206,-0.069081746,0.029069347,-0.015580252,-0.10386853,0.057617486
207,-0.052138805,0.00732323,-0.06478888,-0.07187889,0.079422474
208,-0.048264474,0.06497279,-0.00298696,0.007866679,0.1443097
209,-0.010036702,0.086367376,0.00797196,-0.02243024,0.06845505
210,-0.09948093,-0.09033114,-0.09529652,-0.06338979,0.01925849
211,-0.050725274,-0.012355503,0.056907386,-0.02859066,0.059591934
212,-0.07765944,-0.0113352025,-0.096563235,-0.12125634,0.0069733597
213,-0.13851917,0.014205362,-0.054401934,-0.07196328,-0.029304273
214,-0.061674006,0.048049778,0.014305143,0.013275497,0.018547742
215,-0.10943688,-0.071050666,-0.06953228,-0.017717263,-0.0023980886
216,-0.046555787,-0.035153054,-0.09162498,-0.08515013,0.06143444
217,-0.019381123,0.023696553,-0.023220679,-0.0261814,0.072694115
218,-0.011783976,-0.009301221,-0.06398401,-0.05221331,0.010043906
219,-0.13687624,-0.10162588,-0.018801617,-4.1724183e-05,0.034669265
220,-0.03186352,-0.017482141,-0.096229106,-0.0887084,0.08042053
221,-0.049975574,0.004184261,-0.102592796,0.027221339,-0.0019335765
222,0.19413735,0.20911783,0.1276731,0.08661794,0.13556243
223,0.006352517,0.105022,0.06178256,0.07732876,0.15450296
224,-0.006523568,0.05880231,-0.012676109,-0.11642352,0.12589534
225,-0.022276133,0.032268506,0.019956574,-0.049205743,0.011249544
226,-0.1043198,0.0074467547,-0.09637055,-0.09359265,-0.035757996
227,-0.001997644,0.1048313,0.2049278,0.047562934,0.10418542
228,-0.049902838,0.0069384854,-0.053942237,-0.11047211,-0.039172575
229,-0.06132555,-0.006173632,-0.09398367,-0.08143148,0.0068462733
230,-0.05020424,0.027013797,-0.10339226,-0.04594485,0.064168
231,-0.054795913,-0.0026563276,-0.094350815,-0.14269173,-0.033575866
232,0.0049212966,-0.004678931,-0.092259556,-0.0881541,-0.0065210983
233,-0.06204766,0.20205867,0.07128517,0.16347715,0.13056105
234,0.0047449786,0.12557276,0.05275532,0.13741738,0.009644028
235,-0.031831395,0.048850354,-0.058922954,-0.07958316,0.06786436
236,-0.10383257,-0.056532964,-0.148139,-0.115904346,0.02490852
237,0.059998203,0.033424545,-0.029400287,-0.021407478,-0.030420352
238,0.025169397,0.06876068,0.058152422,0.11081348,0.025211887
239,0.02818114,0.08181462,0.058760643,0.057753537,0.076317936
240,0.022034554,0.07176244,0.022352895,0.0010250185,0.030313257
241,-0.0546037,-0.0024169702,-0.046898246,-0.075699195,0.06801827
242,-0.08415018,0.04521544,-0.0848144,-0.07171176,0.049502373
243,-0.030414656,-0.0829346,-0.113190375,0.013359867,0.037090085
244,-0.0775895,0.057896048,-0.085979745,-0.020812482,0.082594514
245,0.037560634,0.09719979,-0.06061792,-0.03030519,0.058966212
246,-0.062192015,-0.002978582,-0.11332147,-0.043816864,-0.112040766
247,-0.10733399,0.050746825,-0.1202422,-0.09080997,-0.05912477
248,-0.07315683,0.080849096,-0.034518965,-0.1754326,0.020601429
249,-0.2562148,-0.08982566,-0.18902427,-0.21921816,-0.102851965
250,-0.11638658,-0.052508734,-0.122287534,-0.09533355,-0.07039936
251,-0.24013802,-0.08055207,-0.17487526,-0.1294992,-0.09334345
252,-0.1964205,-0.079628155,-0.08553112,-0.025661897,-0.11397158
253,-0.10716505,-0.0050157662,-0.14094608,-0.115890086,-0.07495482
254,-0.22138676,-0.16215618,-0.17092775,-0.08382794,-0.1975659
255,-0.18915883,-0.08040421,-0.21252117,-0.16189162,-0.08851732
256,-0.08731979,-0.056943744,-0.10830741,-0.19915119,-0.010463301
257,-0.16307968,-0.101771004,-0.15765032,-0.10872795,-0.07613042
258,-0.1714229,-0.030219324,-0.10490546,-0.042794555,-0.092187464
259,0.095150694,-0.07594372,0.04496239,0.039975516,-0.031323276
260,-0.12060365,-0.13542208,-0.15691265,-0.091801055,-0.10683217
261,-0.16151115,-0.020146886,-0.15544534,-0.07120741,-0.05335045
262,-0.25425756,-0.057834886,-0.11265105,-0.12447132,-0.1262064
263,-0.08987281,-0.05992546,-0.16404653,-0.14541686,-0.05929376
264,-0.021750662,-0.085219376,-0.10299454,-0.15524282,-0.10801072
265,-0.120726615,-0.055025328,-0.08428704,-0.19455722,-0.15706278
266,-0.33077896,-0.12521827,-0.19908865,-0.1665888,-0.25222406
267,-0.17539719,-0.01112167,-0.08984191,-0.18672764,-0.07049278
268,-0.1570797,0.013003496,-0.09530491,-0.12173691,-0.07870941
269,-0.062263984,-0.04462731,-0.05706514,-0.10336212,-0.100717984
270,-0.11003026,-0.0902845,-0.110984534,-0.035114035,-0.19646618
271,-0.13914433,-0.013749386,-0.10580296,-0.0881682,-0.0829171
272,-0.12959968,-0.14703813,-0.14031953,-0.06463034,-0.038480345
273,-0.14630015,-0.050311644,-0.108713254,-0.1285143,-0.065573394
274,-0.092048176,-0.030337323,-0.10307469,-0.10135884,-0.07863915
275,-0.13021259,-0.23736066,-0.26119623,-0.22144845,-0.17655897
276,-0.1600942,-0.095361315,-0.13507691,-0.084504195,-0.13801661
277,-0.16627358,0.026900895,-0.08381242,-0.10246275,0.021554537
278,-0.09486194,-0.05865007,-0.13451503,-0.110444546,-0.12431868
279,-0.14867696,-0.052540388,-0.1307274,-0.14614382,-0.11649395
280,-0.117057085,-0.04993382,-0.1360925,-0.121662654,-0.050909374
281,-0.10129319,-0.06314442,-0.1261464,-0.22329323,-0.1410528
282,-0.0853854,-0.095564775,-0.15097263,-0.17109522,-0.048920758
283,0.070817426,-0.058418583,-0.18399778,-0.14364785,-0.013971905
284,0.064848915,-0.041680895,-0.08189121,0.048061416,-0.06290525
285,0.021303892,0.021262493,-0.06001097,-0.022269923,-0.011427294
286,-0.16598494,-0.15318274,-0.196854,-0.12044892,-0.17709558
287,-0.15480025,-0.029386545,-0.1389213,-0.11994821,-0.18708786
288,-0.14586715,0.009635765,-0.114990115,-0.16212125,-0.15066792
289,-0.16459794,-0.019539565,-0.09791834,-0.20955959,-0.18936583
290,-0.18404333,-0.18619959,-0.17936376,-0.10173638,-0.32528996
291,-0.16837028,-0.07673772,-0.10980805,-0.074071795,-0.12378794
292,-0.018402044,-0.10953088,-0.052798375,-0.020541271,-0.19743611
293,-0.18129106,-0.10139423,-0.11998081,-0.1407563,-0.20893332
294,-0.12403065,0.014552775,-0.12561747,-0.08086965,-0.121837
295,-0.07912825,-0.013835996,-0.16364454,-0.20503834,-0.05531038
296,-0.12546004,-0.067218736,-0.19980805,-0.12471942,-0.08465772
297,-0.11276886,-0.011895189,-0.13486327,-0.06647182,-0.0991518
298,-0.03906464,-0.08407602,-0.12009208,-0.03672827,0.039803185
299,-0.13674715,-0.0056080576,-0.10679897,-0.14490736,-0.10514211
300,-0.03186403,-0.027697437,-0.074907035,-0.021529023,-0.007192623
301,0.020770546,0.047534883,-0.08983823,-0.030616514,-0.11701137
302,-0.07596076,0.07604256,-0.009727072,0.050097197,-0.013758423
303,-0.11059875,-0.052494224,-0.123204105,-0.117419675,-0.09557895
304,-0.022289557,-0.031002844,-0.1516769,-0.2008678,-0.12998658
305,-0.02546972,-0.09823908,-0.094962925,-0.057295796,0.03898956
306,-0.0924192,-0.063540034,-0.09140748,-0.12858361,-0.14445475
307,-0.052085984,-0.09460163,-0.12441038,-0.04819514,-0.0116550755
308,0.06225872,0.002979571,0.075431235,-0.008187817,0.09721308
309,-0.18685484,-0.033557143,-0.16589803,-0.12155327,-0.1346628
310,-0.25494054,-0.062842295,-0.21987723,-0.12429367,-0.08873007
311,-0.09468535,-0.082794406,-0.14302357,-0.16448307,-0.055180266
312,-0.13152449,0.0067415973,-0.1316704,-0.15596414,-0.09935907
313,-0.06423508,-0.065492384,-0.1525892,-0.14030188,-0.016528068
