,Care,Fairness,Loyalty,Authority,Sanctity
,Harm,Cheating,Betrayal,Subversion,Degredation
80,-0.08112497,-0.0042563565,-0.056975305,-0.07306917,-0.08312533
81,-0.08040869,-0.0008977405,-0.013337484,0.0013764035,-0.07308252
82,-0.04747892,-0.064695776,-0.12879291,-0.11898526,-0.07934495
83,-0.030450802,-0.0041321563,-0.0628177,-0.05691581,-0.077521406
84,0.009891937,-0.11179724,-0.18874277,-0.14937288,0.051490832
85,-0.03326778,-0.019864652,-0.06350293,-0.05202981,-0.010827297
86,-0.0045628054,-0.038787253,-0.098939605,-0.120055735,-0.08890124
87,-0.060827333,-0.032754842,-0.10671744,-0.08455332,-0.10996273
88,-0.08063124,-0.09358743,-0.13393456,-0.14977494,-0.14533177
89,-0.14172128,0.0021453742,-0.11838329,-0.1930247,-0.16569498
90,0.009048613,0.01226644,-0.032751016,-0.023711896,-0.06135711
91,-0.013481714,-0.064145565,-0.09871688,-0.13051952,-0.10473182
92,-0.19818634,-0.016350187,-0.12745085,-0.20904595,-0.23615596
93,0.011844656,-0.14342777,-0.13976508,-0.19728942,-0.1212588
94,0.040347517,-0.02126278,0.049904775,0.037500303,-0.04277895
95,0.03488469,-0.013025222,0.03249434,0.104604,0.09269847
96,-0.027789224,0.007569815,-0.008193618,0.030499123,0.018969655
97,0.10987137,0.14823142,0.19565566,0.18754499,0.16735691
98,0.048568156,0.04482756,0.006451183,-0.030368956,-0.032619014
99,0.02633043,0.12497545,0.08810353,0.010001494,-0.0044846963
100,-0.004657617,0.09955642,-0.0072481344,-0.016150694,-0.12155978
101,0.11815359,0.14605032,0.13731731,0.109131545,0.03276185
102,0.052522283,0.05488465,-0.005240024,-0.063950434,0.006818142
103,0.061505236,0.14426608,0.096734874,-0.0058803987,-0.03683907
104,-0.029878333,0.06574476,0.047293678,-0.0032966062,-0.08302377
105,0.091391236,0.10248297,0.09025074,-0.039130285,0.02471459
106,0.12105282,0.07335371,0.0570782,-0.090466335,0.0018977835
107,0.04234306,0.13656563,0.11468943,0.03941589,0.009971118
108,0.009209639,0.059419546,-0.052569333,-0.08524983,-0.022343043
109,-0.04639964,0.032841004,-0.0330889,-0.02293327,-0.11739412
110,-0.00042944588,-0.06506158,-0.078853816,-0.02889855,-0.11817707
111,-0.021419061,0.08758256,-0.009896329,-0.06107064,0.049220636
112,-0.03862194,0.0032540434,-0.0254048,-0.09209439,-0.16888973
113,-0.030251104,-0.018278223,-0.009175831,-0.018354267,-0.01821368
114,0.031713095,0.21855778,0.092896335,0.03710016,0.03685966
115,-0.011450829,-0.089582875,0.023374911,-0.067354314,-0.06493986
116,0.014414942,0.0001378255,-0.019480608,0.02683129,-0.11467312
117,-0.030895196,0.044771176,0.039930105,0.008141285,0.0005069792
118,0.029507495,0.007798228,-0.048344556,-0.07301397,-0.09922525
119,0.06225595,0.025199814,0.0076993094,-0.009034924,-0.0711066
120,-0.021733092,-0.022411041,-0.0032078568,-0.03457377,-0.07423429
121,-0.16739507,0.04553963,0.047886424,0.063923076,-0.079205096
122,-0.08013694,0.11188562,0.02866619,0.011776536,-0.026315713
123,-0.059138916,-0.009008173,-0.022910625,-0.066644505,-0.12577306
124,0.012578267,-0.012864139,-0.08105302,-0.07202641,-0.13242109
125,-0.020407705,-0.023246102,-0.052550506,-0.078763805,-0.14738509
126,0.02716355,0.02340172,0.003978853,0.04595172,-0.06475379
127,-0.061452772,0.082580134,0.101964004,0.02789172,0.0396889
128,0.031158267,0.09272573,0.049933787,0.034600735,-0.07794978
129,-0.08660423,-0.1599589,-0.15792519,-0.16575167,-0.26161924
130,0.015313184,0.011249151,-0.061801553,-0.017867973,-0.12036085
131,-0.023871655,0.021013517,-0.044156767,-0.02936222,-0.14801477
132,-0.0024572378,-0.025626292,-0.11649915,-0.09558522,-0.11356123
133,0.05044263,0.029403096,-0.02442497,-0.03955281,-0.11960587
134,0.02789037,-0.123393,-0.09729047,-0.075549714,-0.012524007
135,0.026292818,-0.054835856,-0.07789756,-0.050423276,-0.10018852
136,0.0070898593,-0.0068553654,-0.057136763,-0.040316485,-0.0988324
137,-0.0549604,-0.029554144,-0.10448983,-0.06683001,-0.027962739
138,-0.039986193,0.046458326,-0.032743745,0.108896784,0.01928275
139,0.033694774,0.08280125,0.13590634,0.18628222,0.013691761
140,0.060365625,0.11984998,0.03233203,0.10026686,-0.027203873
141,-0.028922228,0.02224223,0.0071456656,0.079322025,-0.01627256
142,-0.038583845,0.03333792,-0.053471867,-0.05490961,-0.096806124
143,-0.025798503,-0.035630062,-0.05106264,-0.07149097,-0.100533776
144,-0.003065859,-0.07417026,-0.062534176,-0.05152214,-0.09457035
145,-0.08008997,0.031580973,0.0014036233,-0.03332171,-0.10696736
146,-0.037167527,-0.085109286,-0.0086061675,-0.034650687,-0.0539122
147,0.091102526,0.0013925657,0.08750434,-0.06833777,-0.025950396
148,0.010000627,0.08860265,0.00360278,0.008267587,-0.08016588
149,0.04645972,0.08575278,0.020590767,-0.0778201,-0.10841491
150,-0.048869476,0.048326217,-0.0037010796,-0.039436553,-0.13935904
151,0.02581912,0.01842992,0.031028436,0.06894119,-0.10229301
152,0.07114233,0.08292824,0.19800267,0.17078555,0.101208985
153,-0.015979152,0.060361527,0.06474791,0.081609346,-0.04303512
154,-0.011311932,0.060960192,0.0017474312,-0.023455178,-0.12433839
155,0.0065133483,0.10586244,-0.022310693,-0.033349417,-0.12251292
156,-0.0113095995,0.12236915,0.06761119,-0.009117551,0.030927952
157,0.060437456,0.19782925,0.0713929,0.15358797,-0.021955509
158,-0.018985134,0.11599538,0.0002662125,-0.049868762,-0.071760505
159,0.06790936,0.087819174,0.0016478477,0.046127453,-0.076116025
160,0.048234887,0.06088468,-0.0051062345,0.028156953,-0.056980737
161,-0.040401805,0.08361933,0.038461976,0.07067472,-0.05153391
162,0.010866029,0.13860232,0.040352363,0.10291618,-0.03133425
163,0.061031252,0.13057439,0.03337066,0.09151721,-0.007935822
164,0.043415718,0.076105386,0.0025943723,0.07969727,-0.08141705
165,0.105992004,0.14601092,0.137988,0.12206009,0.03179962
166,0.03840632,0.0034897346,-0.014592706,0.004226687,-0.06904479
167,-0.0014998782,-0.032531995,0.006746432,-0.0841707,-0.10123076
168,-0.03641043,-0.026693238,-0.11726835,-0.11361949,-0.0878392
169,0.031562127,-0.09173048,0.02125363,0.0053150095,-0.03239733
170,0.02210313,0.058090623,0.03937223,0.020792246,-0.061350822
171,-0.0015109326,0.075664446,-0.014741564,-0.05647704,0.086268544
172,-0.009590153,0.05671204,-0.01023306,-0.08213432,-0.09870145
173,-0.0314931,0.107382216,-0.048277646,0.01837866,-0.061710585
174,-0.044893607,0.098873645,-0.0057826377,0.061678916,-0.019229693
175,0.10252337,0.100936025,-0.0069132554,-0.014029313,0.09684299
176,-0.0032853894,0.050952286,-0.022827407,-0.026605112,0.0055639464
177,0.02425643,0.053557005,-0.0063031586,0.035891876,-0.09010084
178,-0.10882097,0.009493944,0.0009324681,-0.0131540485,-0.051605545
179,-0.07232057,0.08104669,-0.0994329,-0.1273988,-0.10523046
180,0.01490956,0.0015614871,-0.11683,-0.10841813,-0.14418435
181,-0.038396478,-0.019309338,-0.1262083,-0.14603388,-0.15010227
182,-0.027808366,0.11660219,-0.01996463,-0.106001884,-0.08863288
183,-0.05433465,-0.04315026,-0.045088243,-0.060799338,-0.1557568
184,0.028154813,0.08976613,-0.030221514,-0.020754095,-0.11084433
185,-0.008468271,-0.06675834,-0.07019707,-0.11232135,-0.071767546
186,-0.054756314,-0.021888886,-0.01220691,-0.03835795,-0.09653035
187,-0.13915099,-0.11786825,-0.15509754,-0.17593671,-0.19675836
188,-0.039397214,-0.0059901644,0.0733061,0.07698944,0.08951753
189,-0.02727596,-0.06698784,-0.020319901,-0.012088107,-0.048037447
190,-0.09513642,0.033492573,-0.05642572,-0.15301515,-0.07835652
191,0.01771499,-0.084448196,0.05145741,0.039101575,0.007801337
192,-0.10613909,-0.06655085,-0.07190413,0.0062671904,0.0029205512
193,-0.041931435,-0.05471615,-0.03697313,-0.08280386,-0.08390094
194,-0.0765597,0.038242742,-0.06341387,-0.115777105,-0.16036245
195,-0.048106935,-0.010517587,-0.06859413,-0.10189064,-0.09278011
196,-0.040785365,0.10949755,0.012391991,-0.01757045,-0.10240118
197,0.029638339,0.019089155,-0.029572198,-0.14973938,-0.06629494
198,0.071490385,0.0057265805,0.061016176,-0.111207075,-0.019798264
199,0.031891163,-0.012575675,-0.019996334,-0.098031074,-0.09841892
200,-0.040903337,0.07137091,-0.032114908,-0.0802627,-0.0622527
201,0.021648128,0.06651981,0.012432312,-0.019807482,-0.0117891915
202,-0.049479585,-0.05048988,-0.05163858,-0.07511283,-0.06816576
203,0.035623617,-0.0019588992,-0.028825978,-0.08461238,-0.07796515
204,-0.011533499,-0.019236593,-0.04287439,-0.1145072,-0.056179076
205,-0.018126925,0.054845445,-0.013923321,-0.06800679,-0.08305414
206,0.0067028496,0.08137024,-0.0016918574,-0.0534774,-0.11426352
207,-0.0012979731,0.015458111,-0.07361357,-0.11698296,-0.084584825
208,0.05758638,0.01932426,-0.027543796,-0.012646005,-0.031573858
209,0.041030966,-0.009054547,-0.004781558,-0.09890036,-0.05710874
210,-0.039903894,0.00341777,-0.026932877,0.006451294,-0.025844302
211,-0.050306156,0.071294874,-0.05728887,-0.070441484,-0.1132851
212,-0.01352173,0.0738254,0.0006496627,-0.028835036,0.024096705
213,-0.043390654,-0.111380056,-0.16961889,-0.22973563,-0.026634034
214,-0.04852041,0.021050254,-0.096643634,-0.12742119,-0.114065364
215,-0.21196127,-0.044890687,-0.12337347,-0.14443971,-0.1568954
216,-0.042654157,0.027835213,-0.10305601,-0.13802548,-0.033680845
217,0.039348856,0.054221354,-0.022998942,-0.10580789,-0.01752278
218,0.058503445,0.116539404,0.13234746,0.1807712,0.03788505
219,-0.02127202,-0.038488034,-0.02028283,-0.038769133,-0.03761375
220,0.0075721494,0.08070948,-0.027783658,-0.07590386,-0.025197804
221,0.018271878,-0.03292907,-0.049996108,-0.08236601,-0.068655424
222,0.014004871,0.028299874,-0.0029556828,-0.09680618,-0.07182202
223,-0.049083166,-0.01881817,-0.023080721,-0.041118845,-0.13126823
224,-0.0013569109,-0.014609836,0.0066902805,-0.077546135,-0.08923261
225,0.01927856,0.0027407105,-0.070474654,-0.08923209,-0.067390494
226,-0.08580559,0.058408543,-0.0021764562,-0.0022977893,-0.054310575
227,-0.023156228,-0.03139503,-0.032502953,-0.08040264,-0.09541163
228,0.017066719,0.11118649,-0.025072727,-0.003499141,0.079562
229,-0.013277532,0.04957445,-0.09896158,0.0013807961,-0.12272786
230,0.003650643,-0.052036814,-0.07364121,-0.15543771,-0.059832223
231,-0.009972711,-0.05561001,-0.06466332,-0.08719158,-0.026442505
232,-0.011605766,0.031991113,-0.013115757,-0.062361486,-0.01475336
233,0.022172447,0.006863233,-0.025702434,-0.1317635,-0.017696427
234,-0.01717116,-0.0094881505,-0.10871593,-0.17376037,-0.12226289
235,0.03469954,0.0016730526,-0.041169517,-0.074851766,-0.004853759
236,0.016350748,0.04421194,-0.03886885,-0.074424595,-0.08974964
237,0.07762043,0.052670725,0.019626237,-0.095208704,-0.00033409614
238,-0.00039860234,0.09700878,-0.021435568,-0.024409113,-0.05381734
239,0.09141916,0.062344417,0.043538302,0.009011292,0.0029551256
240,0.058074072,0.05544873,0.007084485,-0.042739812,-0.024445456
241,-0.03471942,-0.06614475,-0.08746474,-0.10960226,-0.057304554
242,-0.0966678,-0.03594423,-0.06903368,-0.007142907,-0.07972373
243,-0.0843579,-0.08232044,-0.15050358,-0.16009738,-0.14528187
244,-0.12263082,0.013876253,-0.07855888,-0.010661191,-0.087593295
245,-0.008024407,0.033341598,-0.021850644,-0.030039985,-0.07653852
246,-0.017734539,0.0099488,-0.020084765,-0.060355607,-0.07759922
247,-0.041680958,-0.058951776,-0.011207385,0.0069464184,-0.048485335
248,0.02962492,0.034219787,0.010096935,-0.0126733305,0.032099694
249,-0.05809939,0.016625706,-0.038896456,-0.12721829,-0.07536591
250,-0.0446084,-0.04615631,-0.051990148,-0.07899606,-0.105302125
251,-0.0051081944,-0.008430134,-0.03616751,-0.07995366,-0.04855998
252,-0.09692762,0.02883979,-0.025715359,0.0048070997,-0.075638615
253,0.031556956,-0.027239436,-0.017998526,0.01311036,-0.03260113
254,-0.17890105,-0.044847317,-0.1455675,-0.21349704,-0.19669709
255,-0.10231372,0.008021496,-0.07555069,-0.07687007,-0.19014028
256,-0.08459766,-0.0060099573,-0.10138068,-0.15714909,-0.15512058
257,-0.07377042,-0.0145462565,-0.057640757,-0.0706332,-0.019527312
258,-0.028959557,-0.08159732,-0.114934765,-0.1149929,-0.11279815
259,-0.10591057,0.0024827467,-0.07894761,-0.09366139,-0.1281306
260,-0.062169734,-0.030791838,-0.10492324,-0.12120759,-0.14309564
261,-0.04897292,-0.052155755,-0.061136942,-0.028788952,-0.10905973
262,-0.050620273,-0.037347056,-0.09323681,-0.07999734,-0.12406127
263,-0.028923789,0.070840485,-0.059818424,-0.08346085,-0.043866012
264,-0.02755252,0.007386175,-0.07899428,-0.05248476,-0.1008633
265,-0.0300528,0.0154307,-0.03818902,-0.05322486,-0.023470426
266,-0.14083868,-0.085497975,-0.11832178,-0.1534857,-0.12601411
267,-0.00026386045,-0.042644143,-0.08016421,-0.035071995,-0.07214058
268,0.08590309,0.09375012,-0.02343569,-0.07926883,-0.00887393
269,-0.039232157,0.060733613,-0.0037067058,0.006443605,-0.04652019
270,0.021983901,-0.056506068,-0.09507512,-0.2068252,-0.108302824
271,-0.015728518,-0.010591113,-0.02707532,-0.155428,-0.07508084
272,-0.025990445,-0.052310362,-0.07869742,-0.09978826,-0.11763986
273,0.016180968,0.0013873931,-0.049831163,-0.1443194,-0.0012669042
274,-0.0073365327,-0.008247413,-0.052578773,-0.03679166,0.02201818
275,0.021753846,0.09785469,-0.036130834,-0.07574038,0.04411183
276,0.016398294,0.049551904,-0.00550771,0.004774006,-0.0028885044
277,0.05622198,0.07599796,0.029622326,-0.06026902,0.008161966
278,0.044015326,-0.05882731,0.004290915,-0.1458584,-0.0117795
279,-0.0874262,-0.034422774,-0.09926256,-0.07664969,-0.03497277
280,-0.027459074,0.04356129,-0.018879224,-0.09735764,-0.07666105
281,0.06179191,0.04957416,0.009229924,0.0034205206,0.06871974
282,0.015783856,-0.10695287,-0.054844394,-0.019516792,-0.0043469984
283,-0.028140718,0.08434031,-0.00080912095,0.08094227,-0.10210038
284,-0.060524963,-0.05247593,-0.11096733,-0.10143704,-0.10596445
285,0.10994966,0.025410717,0.019564655,0.034869,0.029392224
286,0.05724899,-0.021565469,-0.03466564,-0.07127549,-0.04378118
287,0.051600225,-0.014420119,-0.035100676,-0.03544114,-0.050196767
288,-0.08303955,-0.06526512,-0.17689392,-0.11768973,-0.1327769
289,0.046942417,0.009402217,-0.039157815,0.04166629,-0.022914236
290,-0.053345576,-0.000840561,-0.04413513,-0.03810793,-0.12403392
291,-0.011920427,-0.11713514,-0.053250685,-0.06682952,-0.01972022
292,-0.043547638,-0.07674483,-0.09412578,-0.0734301,-0.0606284
293,-0.0391433,-0.022275066,-0.057508115,-0.002606677,-0.026242238
294,-0.029764239,0.040127303,-0.07623204,-0.022177221,-0.13429016
295,0.04636652,0.021502938,-0.037333034,-0.02132411,-0.0006359196
296,-0.043983284,0.02075129,-0.05263441,-0.036548033,-0.20457238
297,0.08194786,0.03520296,-0.071648575,-0.015386618,-0.026347866
298,0.006334246,0.07313379,-0.03213177,-0.031625044,-0.04000992
299,-0.02211368,0.008897735,-0.08528007,-0.022736784,-0.08245833
300,-0.06178814,0.0686062,-0.027040595,-0.059469085,-0.035729136
301,0.033687137,0.101218835,0.07970952,0.1112995,0.01849911
302,0.12076044,0.07892539,0.041184977,0.008604169,0.029405527
303,0.078287564,-0.015148296,-0.033104874,-0.024320792,-0.08281438
304,0.10805491,0.07611844,0.047810636,-0.041278213,-0.020448681
305,-0.0010237731,-0.011775551,-0.11321843,-0.04922118,-0.13451052
306,-0.056523684,0.09355593,-0.013148726,0.09063393,-0.047961064
307,0.0024399678,0.05909449,-0.039421137,-0.025927242,-0.0829292
308,0.02976001,0.103530556,0.015273657,0.045114458,-0.0023225602
309,-0.002489551,0.10506247,-0.013009587,-0.078052975,-0.11806198
310,0.05423339,0.12595996,-0.006468587,-0.07958806,0.019586524
311,0.01733623,0.09048539,0.02389557,0.06780986,-0.083114296
312,-0.02365924,0.029008135,-0.030811593,0.066935204,-0.15405554
313,-0.009494113,0.089906566,-0.039609656,-0.054898188,-0.12741363
314,0.07970187,-0.004442258,0.032394044,0.016391505,-0.07688749
315,0.029785234,-0.06262371,-0.08517045,-0.13183644,-0.037282117
316,0.05538245,-0.009763372,-0.004633015,0.013364267,-0.05954659
317,0.087896004,0.010287914,-0.03152843,-0.072646454,-0.039621025
318,-0.03942367,0.03579384,-0.049646743,-0.11069118,-0.093622394
319,-0.064240314,-0.06979688,-0.11734398,-0.19686896,-0.010272922
320,0.11192348,0.0858241,-0.015732665,-0.045474783,0.031296104
321,0.05964811,-0.012066725,-0.081120774,-0.108059034,0.054918587
322,0.019355044,-0.005323434,-0.032704633,-0.098882414,-0.016525768
323,0.060655877,-0.04329641,-0.04233905,-0.1423389,-0.016323196
324,-0.037599962,-0.03334303,-0.06628848,-0.16405928,-0.06500473
325,-0.009183415,0.051140074,-0.056666434,-0.11297604,-0.11351919
326,0.10401424,0.07770409,0.067211084,0.060370434,0.009677291
327,-0.08667862,-0.055326145,-0.08900993,-0.077934936,-0.2309114
328,-0.025896726,-0.032236848,-0.04112127,-0.10945343,-0.0606771
329,0.077274755,0.14312199,0.11502512,0.17973536,0.07554929
330,-0.03317144,0.04163221,-0.026479699,0.014457095,-0.020012543
331,0.12736969,0.15139835,0.08943546,0.052846286,0.06565939
332,0.047762044,0.0579039,-0.007696,-0.017398126,-0.038022503
333,0.10637067,0.09732707,0.09965505,0.02156153,0.030352287
334,0.07183766,0.12990807,0.034596004,0.014812815,0.025238499
335,0.07715994,0.11120235,-0.010914152,0.045022383,-0.07667521
336,0.06345611,0.061687596,-0.012790456,0.079260916,-0.0021826373
337,-0.027638178,0.022506613,-0.03306026,-0.0701033,-0.07226122
338,0.07917954,-0.058258962,0.076291464,0.1151011,-0.044813685
339,0.11297351,0.02807371,0.06822923,0.121522404,0.047401674
