Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degradation
0.048814405,0.02069682,0.017732862,0.014599206,-0.108945675
-0.09258257,0.015063391,-0.12521456,-0.09588166,-0.13876843
-0.09500327,-0.002329599,-0.16462424,-0.08153662,-0.078388
-0.010049168,0.026756208,-0.044210978,0.009096848,0.0073539848
0.05932644,-0.013776033,-0.04335119,-0.06644909,-0.092841454
0.0034653042,0.08162985,-0.04069063,-0.0935042,-0.077675514
0.006414196,0.014029937,-0.038165294,-0.007980829,-0.0666615
0.029898211,0.08293534,0.06450905,0.08019234,-0.053397752
0.10063535,0.05632834,0.049504288,0.034722127,-0.042942464
0.07608837,0.022150565,-0.026207123,-0.008405098,-0.04009269
0.03044384,0.054154,-0.0055010226,-0.015505935,0.009873023
0.11238075,0.034855537,0.052786782,0.05760493,0.019677898
0.12656476,0.10912445,0.08526841,0.0941546,0.14345005
0.060566656,0.12248011,0.08223216,0.020966694,-0.027029496
0.003843679,0.050609916,0.012825427,-0.024588656,0.067265555
0.03875958,0.083977655,0.014464416,0.036204018,-0.023260415
0.07672629,0.23629919,0.10956275,0.059200235,0.0035626204
0.09193725,0.054885514,-0.06517261,-0.14332932,-0.0056094304
0.16873302,0.060036458,0.017701065,0.052397676,0.026474226
0.07668276,0.07063234,0.020517264,0.016821368,-0.037800375
0.10357925,0.14330664,0.10571161,0.090143114,0.052822404
0.090084694,0.05247368,0.07416594,0.06851397,-0.0037420094
0.08761418,0.09012629,0.02147922,0.005645808,-0.06069289
0.04086377,0.027188525,0.013114639,-0.06614008,-0.043031678
-0.06656407,-0.043498058,-0.091315374,-0.09796816,-0.023036823
0.09650057,0.042104945,0.1644381,0.075248845,0.015530995
0.010117589,0.048206598,-0.04998443,-0.06918453,-0.05316822
-0.031956658,0.036480036,-0.056461718,0.03831797,-0.038789324
0.051643882,0.014171628,-0.016189005,-0.017264064,-0.058997553
-0.11628322,-0.07993829,-0.073887736,-0.11516551,-0.21693511
0.100471064,0.141428,0.11238664,0.09522804,-0.018525988
0.06685527,0.12010345,0.07116678,0.025958527,-0.015514877
-0.005957408,0.046995655,-0.021693615,-0.06681115,-0.06476123
0.010254359,-0.10288053,0.025246164,-0.009490194,-0.13493852
-0.010494182,-0.019376725,-0.08311163,-0.081061475,-0.12912348
0.093186304,0.047090594,0.0095488895,0.04834014,0.056465574
0.073532656,0.07472283,0.07598017,0.02069361,0.01438099
-0.04782719,-0.017498787,-0.043836765,-0.073956154,-0.11129007
