,Care,Fairness,Loyalty,Authority,Sanctity
,Harm,Cheating,Betrayal,Subversion,Degredation
172,-0.013761033,0.07208106,-0.04600856,0.062049396,-0.008606363
173,-0.05694193,0.025820743,-0.041618675,0.015936647,-0.08343077
174,-0.07547316,0.020954935,-0.118274264,-0.05293853,-0.044925734
175,-0.024716973,-0.002756955,0.009454679,0.05436454,-0.0074504605
176,0.040905934,0.047031276,0.0042689703,-0.008849732,0.023113862
177,-0.10375027,0.016859377,-0.0820995,0.024596024,-0.06970495
178,0.046024907,0.025533915,-0.042448577,0.010637043,-0.037617434
179,-0.10008231,0.038105577,-0.090391174,-0.09353864,-0.004176464
180,-0.06613981,-0.0066324733,-0.044679005,0.04045596,-0.02433148
181,-0.08451299,-0.004803382,-0.0595437,-0.055249296,-0.005595302
182,-0.044055577,0.05591984,-0.048747286,0.09509933,-0.0038470253
183,-0.14297916,0.0349345,-0.06604163,0.021151979,-0.04568825
184,-0.09450741,0.0020296033,-0.04388601,-0.07183209,-0.011569464
185,-0.042777758,0.059332807,0.010329428,0.098729186,0.06297474
186,-0.10446473,-0.049743477,-0.16075416,-0.14445315,-0.11125475
187,-0.09616551,-0.005476443,-0.05490057,0.03387249,-0.054918528
188,-0.1259484,0.064715415,-0.069618195,-0.029571943,-0.1163982
189,-0.014475089,0.07439825,0.014463939,-0.0018653995,0.030619508
190,-0.061492953,0.118026614,0.017016018,0.037817966,-0.031824652
191,-0.10277467,-0.057155747,-0.109691545,-0.057202213,-0.056608025
192,0.08519523,0.07264286,-0.00766393,0.110198386,-0.038465433
193,-0.01621677,0.18136665,-0.011767093,0.04624558,0.023574702
194,0.13548942,0.05949361,0.07157793,0.09507978,-0.01693599
195,0.10526529,0.009121366,0.021666128,-0.009067641,-0.036254
196,0.073106006,0.07320018,-0.009005224,0.032148406,0.005720447
197,-0.13097177,0.04859951,-0.09289695,0.025114132,-0.070021406
198,-0.20657995,-0.12871236,-0.13355447,-0.07444839,-0.09443724
199,-0.114182696,-0.043447502,-0.087356314,-0.05585895,0.0048681176
200,0.035991598,0.0702844,-0.014568973,0.03103999,0.057644784
201,-0.02261328,0.029735705,0.0027334709,0.027744897,0.049066268
202,-0.062023617,0.015331846,-0.03732186,0.054400116,-0.018518452
203,-0.0110812895,0.14191589,0.05613485,0.123335734,0.17869355
204,-0.062018372,0.107586525,-0.0064048264,0.10620566,-0.010766975
205,-0.12182577,0.13603002,-0.07416677,-0.02056171,-0.06719636
206,0.05550152,0.04908185,0.042209983,0.08392686,-0.011381041
207,0.06215264,0.06676329,0.11471168,0.13552673,-0.07654957
208,0.065296605,0.08183271,0.00938987,0.038668066,-0.07933972
209,0.019387571,0.05613012,0.028340876,0.051670942,-0.07146214
210,0.04472021,0.045446366,-0.029236961,-0.06274534,-0.0057827607
211,-0.05596649,0.06858337,-0.03406591,0.059493124,-0.039569795
212,0.009541364,0.010100426,-0.055699877,0.051380664,-0.0948159
213,0.01139034,0.07931739,0.0020111399,0.056982882,-0.02804133
214,-0.12242634,0.068979174,-0.094457254,0.051714428,0.009308327
215,-0.11751767,0.035782278,-0.02040001,0.0666784,0.009008786
216,-0.054695956,0.0126746,-0.11143231,-0.034586757,-0.021989241
217,0.040798426,0.19094712,-0.011709856,0.06702064,0.027301565
218,-0.08456222,0.108985394,-0.066804,0.08978886,-0.047931965
219,-0.032534227,0.04667444,-0.053900693,0.031633433,-0.019506115
220,-0.015246237,0.09597701,-0.0045145303,0.06147637,-0.041150726
221,-0.15655607,-0.06332952,-0.10954139,-0.05414328,-0.11701722
222,-0.19362782,-0.026611581,-0.12175376,-0.037552997,-0.13725576
223,-0.21622258,0.011614974,-0.05317401,-0.001271151,-0.093578145
224,-0.14455283,-0.06977068,-0.12838103,-0.10456237,-0.02809178
225,-0.02533345,0.017013473,-0.07704702,0.009148674,-0.09022175
226,-0.12966359,0.04806312,-0.010456417,0.059600476,-0.10091446
227,-0.001378349,0.046330426,-0.054084286,0.036437973,-0.055791587
228,-0.039662637,0.045128528,-0.09154078,0.03600406,-0.08846484
229,-0.020228928,0.052512273,-0.017418519,0.07188891,-0.024580833
230,-0.051203296,0.052275013,0.025148503,0.14960605,-0.07601386
231,-0.07107144,0.014757821,-0.027317513,0.15990192,-0.070809826
232,-0.06602837,0.06454143,-0.040452797,0.043327384,-0.056328416
233,-0.053871095,0.03360785,-0.103910156,-0.0060015395,-0.042024344
234,-0.07505384,0.07155949,-0.03193236,-0.017326744,-0.024217628
235,-0.18808955,-0.049996264,-0.11671481,-0.14100337,-0.1847426
236,0.018760793,0.030926093,-0.01070641,0.10561307,0.036791563
237,-0.040195435,0.076998845,-0.024132263,0.1322153,-0.031188205
238,-0.07938849,0.08506538,-0.028019313,0.117102146,0.038480792
239,-0.074480966,0.0014432073,-0.053697605,0.07911399,-0.038508773
240,-0.058361158,0.039918493,-0.056653988,0.052333742,0.012852568
241,-0.016994298,0.056942996,-0.013967955,0.0798111,0.0075252047
242,-0.006923612,0.063775085,-0.021834364,0.04940947,0.0021540103
243,-0.0060538016,0.10244645,0.04349268,0.07228103,0.022826733
244,-0.06323798,0.012752269,-0.062370494,0.0468917,0.042618867
245,-0.040108304,0.1781521,0.12628788,0.15726979,-0.026442897
246,-0.08865795,0.040697988,-0.023938447,-0.01504608,-0.023045853
247,-0.111720994,0.08190939,-0.036197748,0.07581125,0.0211209
248,-0.009143557,0.13951303,-0.003736551,0.07887946,0.03537315
249,-0.01443653,0.108025834,0.004653532,0.0986363,0.03576325
250,-0.14890817,-0.015473298,-0.12946959,-0.08027753,-0.13511518
251,0.017904127,0.10114179,-0.02644154,0.058605604,0.070086546
252,-0.020958591,0.13030398,0.030614682,0.110751696,0.09516992
253,-0.15315263,0.09579955,-0.07637322,-0.06483472,-0.00904545
254,-0.06243253,0.099393845,-0.033108722,0.064048894,-0.0020445052
255,-0.024629168,0.09622056,-0.0011304058,0.037045456,-0.027239766
256,-0.06469174,-0.07085082,-0.12766421,-0.013554027,-0.12674338
257,-0.093653776,0.013838932,-0.07016043,0.04839231,-0.032078564
258,-0.010201516,0.091179766,-0.012996968,0.06464447,-0.03944178
259,-0.2005918,0.003596995,-0.085802674,0.021799225,-0.02843254
260,-0.07168364,0.06893401,-0.06639503,-0.0052370187,0.0016722381
261,-0.041669384,0.03043153,-0.001722456,0.08125346,-0.068150684
262,-0.0017685599,0.0291136,-0.050970238,-0.020641916,-0.0047508776
263,-0.08688018,0.108028315,0.042510252,0.12133906,0.01654063
264,0.024028543,0.10646925,-0.031092403,-0.0031107794,0.07299113
265,-0.033486728,0.06595762,-0.063279726,-0.00033127237,0.014562592
266,-0.03864675,0.07917987,-0.103382014,-0.041955918,-0.025874756
267,-0.012457183,0.10462126,-0.024159513,-0.0019007921,0.0016062516
268,-0.057358388,0.058518667,-0.10631507,-0.020164553,-0.046905886
269,-0.023714991,0.060963795,-0.06374675,-0.0069665154,-0.0088707805
270,-0.036732033,0.00953282,-0.066999,0.06478841,-0.056640714
271,-0.0064563607,0.010026017,-0.16410597,-0.09305035,-0.048246324
272,-0.03397702,-0.034485906,-0.16170639,-0.10425101,-0.025505701
273,-0.011935029,-0.020992313,-0.0888967,-0.058404427,-0.091542624
274,0.023164889,0.02512353,-0.06136484,-0.032918163,-0.040381067
275,0.06596222,0.09933126,0.11599761,0.09873507,0.01246466
276,-0.036523767,0.030544281,-0.05328136,-0.014631841,-0.057506166
277,0.0010955324,0.11358238,-0.022339404,0.060193986,-0.039013587
278,-0.010594992,0.064392544,-0.03393986,-0.0274634,-0.118754
279,0.019438053,0.22931415,0.10821076,0.11819017,0.078000024
280,-0.010445159,0.086133964,0.012024464,0.093290135,-0.011107089
281,0.055065155,0.03253387,0.06962892,0.122166395,-0.009687935
282,-0.004243983,0.08687186,0.018454425,0.05933034,-0.0004036948
283,-0.04563117,0.0668428,0.0029285345,0.09121038,-0.028851807
284,-0.033433795,0.055899695,-0.0063733,0.05999594,-0.02680504
285,-0.136061,0.04249099,-0.04478477,0.06463634,-0.09640883
286,-0.11333206,0.08532738,-0.042644486,0.008326649,-0.045374446
287,0.047973637,0.18173876,0.11390291,0.07714325,0.052066073
288,-0.02543342,0.07204966,-0.00052963383,0.014259812,-0.021878436
289,0.034720156,0.07163704,0.0037425663,-0.0027555428,-0.03183078
290,0.021212941,0.091704346,0.025085475,0.13366033,-0.008914556
291,0.04924896,0.06175985,-0.0557571,-0.010454312,0.0070360173
292,0.020305587,0.06563042,-0.05279669,0.045310855,-0.09090358
293,0.0016484577,0.082709216,-0.050775282,0.00019418634,-0.025897745
294,-0.07495895,0.029586395,-0.09096872,0.07986616,-0.06496336
295,-0.02904474,-0.025031978,-0.034901835,0.07706174,-0.0067240125
296,0.015821852,0.121178836,0.057143416,0.11477085,0.011772789
297,-0.071462266,-0.094830826,-0.11611508,-0.051406734,-0.15496616
298,-0.024383074,0.026216833,-0.015314349,-0.0762116,-0.13694161
299,-0.06819372,0.02278197,-0.08795968,-0.04262184,-0.05769486
300,0.024552973,-0.026496658,0.08575897,0.09734351,-0.0036086086
301,-0.011992473,0.032120697,-0.09969221,-0.08692269,-0.048769735
302,-0.05859594,0.034238458,-0.08836483,-0.042796783,-0.07710874
303,-0.03113993,0.039564684,-0.108048,-0.052410226,-0.063809045
304,-0.06361186,-0.05378026,-0.11592471,-0.051716745,-0.114751354
305,-0.092628606,0.0011228174,-0.095600374,0.012750669,-0.04698789
306,-0.05820056,0.00036015734,-0.11069118,-0.0026700571,-0.029323839
307,-0.03942859,0.015982103,-0.07594242,-0.044288993,-0.050685894
308,0.011668704,0.01549699,-0.053836368,-0.017182034,-0.0047817994
309,-0.044516772,-0.026781186,-0.10048599,-0.035191987,-0.07473075
310,-0.03813938,-0.0111095775,-0.080172256,0.058406495,-0.013411388
311,-0.055732835,0.026495017,-0.049508207,0.03272132,0.05123107
312,-0.055841085,-0.004653111,-0.10776347,0.022763442,0.012295581
313,-0.025528662,0.085408,-0.08161853,0.082287975,-0.052789275
314,0.0013784766,0.06333663,-0.04857105,0.0097127,-0.09121295
315,0.05936488,0.1105943,0.019915165,0.07692706,-0.04315891
316,-0.066240646,0.08486755,-0.11018957,0.041817047,-0.045459487
317,0.0033939164,0.022248767,-0.011329187,0.062015694,-0.0019217059
318,-0.034830533,0.018446675,-0.07772066,0.0038438793,-0.07491463
319,-0.054148216,0.05438356,-0.061102375,0.021726184,-0.014621042
320,-0.025908658,0.06410039,-0.085601375,-0.043123327,-0.07212299
321,-0.041000802,0.031782016,-0.0674878,-0.011512978,-0.07488243
322,0.018920625,0.09353559,-0.005867923,0.047846235,-0.010101183
323,-0.011697762,0.019156057,-0.08218249,-0.060106516,-0.108514704
324,-0.03752896,-0.016649624,-0.055828743,0.028933398,-0.13415827
325,-0.043938365,-0.02023237,-0.067113385,-0.038279194,-0.12874655
326,-0.008299243,0.026874816,-0.12454701,-0.021631503,-0.0899088
327,-0.012047179,0.06603226,-0.07341641,-0.026837787,-0.047862787
328,-0.017327355,0.02327662,-0.08025013,-0.0447122,-0.071350396
329,-0.09138647,-0.0036633369,-0.017728848,0.029541677,-0.018169355
330,-0.07500958,0.097053915,-0.05023931,0.012840133,0.049223278
331,-0.054895956,0.035949953,-0.08986159,-0.0012661517,-0.041107602
332,-0.07365082,0.022986876,-0.11289823,-0.0120476,-0.07729904
333,-0.005889356,0.090227544,0.009783794,0.08123773,-0.046579484
334,0.08846578,0.11344716,0.007547278,0.015099596,-0.07657316
335,0.06902856,0.12543386,0.017915696,0.13602248,-0.017968278
336,-0.0069405343,0.12688066,-0.038178362,0.053639393,-0.073075086
337,0.035699,0.0493316,0.04276654,0.034640715,0.038509194
338,0.08730203,0.13161859,0.019077934,0.081422575,0.020794062
339,-0.010215612,0.10529448,-0.023233503,0.05193337,-0.04707297
340,0.07689808,0.082218505,0.0013003182,0.082080096,-0.024636652
341,-0.037756097,0.03828781,-0.04163925,-0.0033910004,-0.088034354
342,0.056575213,0.08227077,0.05372111,0.058068015,-0.027150223
343,-0.00083931204,0.105186954,-0.019120522,0.0219891,-0.081585184
344,0.07375027,0.09497125,0.017009247,0.0025475342,-0.03984015
345,0.07052608,0.09483528,0.039158188,0.057834327,3.2184646e-05
346,-0.002451953,0.117656976,-0.009125497,0.09505905,0.0057334793
347,-0.020158019,0.08724291,-0.05365807,0.05739952,-0.05461117
348,0.017469384,0.10265705,-0.026470775,0.040140457,-0.029003302
349,0.080191486,0.07080475,0.006787454,0.14099416,-0.028160349
350,0.053935982,0.08068118,-0.010248793,0.03642951,-0.014036942
351,0.0048059644,0.050117973,-0.044977486,0.120297834,-0.071674466
352,0.006137221,0.060481958,0.03519111,0.038545303,0.09172685
353,-0.004135198,-0.0030254237,-0.067200266,-0.00089154206,-0.07790731
354,0.02039845,0.07697001,0.11350288,0.123295985,0.0072555263
355,0.0113285845,0.034549464,-0.050940968,0.0011892589,-0.089495376
356,-0.07672825,0.003566226,-0.1215304,-0.075292975,-0.17915475
357,0.10320829,0.082497366,-0.015333588,0.11849105,-0.048868127
358,0.03952911,0.031593025,-0.017069057,0.09854676,-0.030521909
359,-0.06919737,-0.04588908,-0.0035731816,0.10679875,-0.020874392
360,-0.01891131,-0.037261244,0.0048356103,0.047467493,-0.0069340244
361,-0.033315957,-0.008754769,-0.102786176,0.0013624784,-0.10493709
362,0.039868493,0.03666784,-0.04423686,0.11201706,-0.037799977
363,-0.029675573,0.034990933,-0.094275,-0.04096716,-0.045179777
364,0.003635408,0.067604996,-0.05971796,-0.0070122965,-0.042960778
365,0.036157638,0.10508742,0.0054320293,0.10212131,-0.014756993
366,0.061391838,0.11170371,-0.01524415,0.034548268,-0.04026313
367,0.036891986,0.07478661,-0.061898753,0.043071374,-0.049975913
368,0.047768228,0.027334768,0.039979503,0.16136855,0.041123338
369,-0.0032834373,-0.016630335,-0.004519877,0.09299645,-0.08519626
370,-0.0030864356,-0.024715478,0.0069246884,0.06422075,-0.08539852
371,0.042799223,0.07144255,-0.060895175,0.031335175,-0.071181014
372,0.03966759,0.10802461,-0.0068197805,0.090192586,0.0143334875
373,-0.037656482,0.038689956,-0.042148437,0.06061095,-0.0779349
374,0.022106253,0.08813832,0.010837253,0.05124122,0.008024661
375,0.006904253,0.08682731,0.047810446,0.030867398,0.005266037
376,0.012463013,0.06436491,-0.00809269,0.041210014,0.0023926068
377,0.065787695,0.023079984,-0.04192378,-0.0010728631,-0.014978922
378,0.09854756,0.079754315,0.0023399475,-0.012849687,0.013973605
379,0.16003588,0.05746048,0.021213233,0.044069916,0.06932362
380,0.050534632,0.10508824,0.04114273,0.017544184,0.08862966
381,-0.14739797,-0.0024147592,-0.08276143,-0.025179995,-0.19450432
382,0.013167668,0.07413417,-0.009948477,0.063543886,-0.01939714
383,0.042747863,0.07973307,0.0016074765,0.02162901,0.08975667
384,-0.015961569,0.045518506,-0.04979381,-0.015645653,-0.04896056
385,0.04290685,-0.00014375336,0.04229769,0.1645532,-0.066763304
386,0.010623731,0.095668875,-0.05754291,0.0037947018,-0.08605943
387,0.07173557,0.18414271,0.03153088,0.07748415,0.033698823
388,0.072084114,0.15671572,0.04002727,0.11457837,0.012397211
389,-0.052971102,0.025169782,-0.14118636,-0.0072244396,-0.15769152
390,0.008389462,0.10862759,-0.022114988,0.015042882,-0.025372952
391,0.02627206,0.016294796,-0.14111452,-0.109473065,-0.10414366
392,0.0598308,0.09082156,-0.002634381,0.03465244,-0.040794104
393,0.0091571435,0.07907276,-0.07054327,-0.01488657,0.0061016083
394,-0.019041011,0.09797794,0.0077909147,0.01021603,-0.02492097
395,-0.029909572,0.12345732,-0.0073591676,0.06633495,-0.08561234
396,-0.011089136,0.10642634,-0.0025117246,-0.034837004,-0.10140845
