Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degradation
0.008700734,0.06488786,0.007390921,-0.021877188,-0.0072692567
-0.053332195,0.06566541,-0.020195164,-0.042496745,-0.08571932
-0.015743349,0.061338652,-0.032545496,-0.07152748,-0.16709146
0.030631214,0.101207204,0.011222034,-0.018884836,-0.05055542
0.15817085,0.14712885,0.10907236,0.04921083,-0.030200677
0.05207458,0.0685226,-0.008928645,-0.016436506,0.0069811754
0.06360473,0.09900989,0.108039215,0.03776855,-0.03359776
0.0960923,0.08433076,0.13902685,0.05968343,0.01578922
0.111301884,0.0704944,0.07726339,0.0063552763,0.024713574
0.13667956,0.11755623,0.17465916,0.07657252,0.08491164
0.026388621,0.08572901,0.07492219,0.04978818,-0.014527261
0.026543943,0.09513849,0.088853665,0.04779435,-0.0371413
0.06269866,0.08611775,0.13052148,0.082899824,0.05582805
-0.017285166,-0.03893542,-0.053003673,-0.08854838,-0.19139972
0.03939138,0.110245794,0.13688214,0.12152714,0.012846317
0.14216395,0.06542713,0.10461062,0.019884966,0.00079646707
0.018810237,0.02300626,0.08973498,0.08963694,-0.07795933
0.12894762,0.06784642,0.107009396,0.011752177,0.081244394
0.05886168,0.10962698,0.112197116,0.057212524,0.031455375
0.03669129,0.05839128,0.1314326,0.08984155,0.006601346
0.04268873,0.14759406,0.076573625,-0.04217527,-0.00705307
0.029234104,0.03477997,0.054666534,-0.036960274,-0.020546421
0.08370985,0.08782802,0.13101757,0.0066102725,0.045785196
0.071279466,0.06484578,0.06974347,-0.008910291,0.0146474335
0.018002449,0.0397691,0.0845556,0.039295927,0.007599188
0.08226584,0.11208862,0.093533605,0.053649053,0.08453901
0.11916722,0.12445745,0.13550523,0.033918224,0.03239559
0.07685867,0.1290122,0.104945615,0.076827645,-0.042970065
0.08737865,0.16199493,0.1770331,0.04495555,0.0046966164
0.059376422,0.16416603,0.14711419,0.083601795,0.0423934
0.057700664,0.0730128,0.04564287,0.028337551,-0.029915813
0.08808995,0.023611568,0.090885155,0.023347076,-0.006309948
0.022714913,0.0057677547,0.08034474,-0.0023920736,-0.069528714
0.06858219,-0.02946624,0.053423446,0.011012549,0.0026781969
0.06849375,0.049905043,0.150085,0.0904278,0.026276724
0.03457351,0.023816038,0.058034554,-0.011908468,-0.07729081
0.0518139,-0.00462742,0.055220146,-0.046652835,-0.02441165
0.011070054,0.08011341,0.04560097,-0.0058911266,-0.09428725
0.045089178,0.06654233,0.07117891,-0.018173108,-0.13148504
0.120137684,0.051011495,0.16873956,0.070961244,0.027189475
0.14045316,0.068361774,0.07894106,0.024686385,-0.06851975
0.096944004,0.10207142,0.12853321,0.05186717,0.008736246
0.052753337,0.0564221,0.095174626,0.0035623508,-0.016987089
0.04820685,0.08983998,0.1386481,0.0065196715,0.008682577
0.06612024,0.097353965,0.07314511,0.04364103,-0.005492715
-0.012907881,-0.0025211591,0.034651298,0.06277311,-0.051306188
-0.025636531,0.015068845,0.053717732,0.037465166,-0.04154834
-0.0024288679,0.06283178,0.09043042,0.09431787,0.027259422
-0.07250686,0.047418945,0.03099133,0.0061781257,-0.08382856
0.017311586,0.07267847,0.07489944,0.0024673566,-0.0073102545
0.062103104,0.07913499,0.13123953,0.024319407,0.019017339
0.07408013,0.048857823,0.067140035,0.013592559,0.024310544
0.06201122,0.03293045,0.03774196,7.962249e-05,-0.03202879
0.066482015,0.080000125,0.09297636,0.0550704,-0.026606912
0.09683775,0.16388787,0.15597099,0.08397689,0.07076106
0.05141422,0.052186802,0.12966383,0.0048386576,-0.03717922
0.082664944,0.090936735,0.15560208,0.06510879,0.057553656
0.10210648,0.08124153,0.06600987,0.010429738,0.034298424
0.07112013,0.12825307,0.08892626,0.02016199,0.06288264
0.124173045,0.10501534,0.16012919,0.12462358,0.06285801
0.09298735,0.07988338,0.026053645,-0.020161893,-0.016953465
