Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degradation
0.052522577,-0.065663986,-0.03366252,-0.15076227,-0.032293566
0.117817014,0.009572181,0.11436792,-0.01888182,0.079601616
0.041887008,-0.073858425,-0.09309738,-0.12113969,-0.03283033
0.018180136,-0.059946373,0.006684564,-0.09477627,-0.03922639
0.04900682,-0.024781838,0.04813268,-0.08576809,-0.035734974
-0.0010049902,-0.03033217,-0.024661303,-0.10902917,-0.06408314
0.038035147,-0.023270188,-0.07366354,-0.18309806,-0.06735127
0.015804779,0.013321328,0.07626924,-0.01033314,0.09056145
0.0062773284,0.018619567,-0.03508613,-0.15350074,-0.06814125
0.01787119,0.016905967,-0.0098095015,-0.056372512,-0.024463352
0.023182634,-0.06886042,-0.0442107,-0.12502149,-0.114956036
0.10093802,0.056128476,0.06946083,-0.061190337,0.02258619
-0.042957343,-0.01262806,-0.035414923,-0.15132113,-0.112588964
-0.019690845,-0.04950923,-0.018294148,-0.06630404,-0.072773956
0.06978282,0.029773237,0.10925944,0.0011319537,0.052419428
-0.10576868,0.00830947,0.0036179489,0.041301504,0.027022073
-3.810739e-05,0.056628224,-0.026107239,-0.030531583,0.053006314
-0.1320659,-0.052149117,0.0023354664,-0.08766206,-0.07723931
0.020360861,-0.003006814,0.012329597,-0.061153956,-0.034226555
-0.009304494,0.0608184,-0.04996056,-0.15160319,-0.0653213
0.003106317,-0.039008684,-0.10381551,-0.07540876,-0.06759282
-0.055467717,-0.06433274,-0.040020533,-0.0673372,-0.039794937
0.107185476,-0.1422751,-0.06942033,-0.18759005,-0.08192627
-0.09149149,-0.033964314,-0.066992804,-0.12706642,-0.14305006
-0.0050475867,-0.048535552,-0.054696646,-0.12757605,-0.15223312
0.051016122,-0.046175484,-0.020438747,-0.10484046,-0.08252738
0.08002755,-0.039960466,-0.012240713,-0.1019607,-0.0125635695
0.09523933,-0.13442603,-0.0082254885,-0.14725265,-0.11813829
0.09288789,0.022713332,0.023719637,-0.017523771,-0.0025917403
0.10109683,0.032261632,0.10103991,-0.006298572,0.01796053
0.05711035,0.031369668,0.0057765823,-0.06000349,-0.10086034
0.06080526,0.027917948,0.041393742,-0.03980445,-0.027383681
0.0063288026,-0.065544546,-0.045015685,-0.08065449,-0.06397765
-0.031051125,-0.045264192,0.010774434,-0.13230276,-0.12146592
-0.008560799,0.026199162,0.08950323,-0.013834126,-0.07052817
0.061565906,0.02083955,0.003093835,-0.08421226,-0.031447396
0.049729135,-0.03706558,-0.070398085,-0.16843465,-0.08115393
0.08780041,-0.06150421,-0.019828102,-0.13417089,-0.042465933
0.07792245,-0.029900631,0.0023189895,-0.026837464,-0.019266574
0.13137504,0.0938617,0.08582108,0.036528345,0.1106465
0.1185243,-0.027576972,0.15471672,-0.03156053,0.021407362
0.046629004,0.08789943,0.094156824,-0.022385124,-0.00065913424
-0.0007710876,-0.020828336,-0.009632673,-0.16151632,-0.08422338
0.07389283,0.026194468,0.08201801,-0.07451726,-0.08211739
0.09367525,0.0021032095,0.07190836,-0.054710872,-0.086490214
0.024731308,-0.06250553,-0.007850443,-0.0036545405,0.05715462
0.06359066,0.003088588,0.017821288,-0.0315557,-0.03610423
-0.007250244,-0.06434779,0.00753155,0.012461653,-0.041841105
0.004983658,0.012254033,0.050230768,0.0055266153,0.08464651
0.04072777,0.02570345,0.042573668,0.041165464,0.100096084
0.031337857,0.027790472,0.038309835,-0.03624841,0.02019494
0.09287819,-0.04840917,0.013357745,0.077664696,0.12227951
0.021586133,-0.0024038828,0.012648908,0.0039292816,-0.06029392
0.049046416,0.002197002,0.028134339,-0.03585038,0.01428226
0.023975847,0.05993429,0.044979356,-0.041196987,0.02832821
0.033398256,-0.043743335,-0.081786126,-0.1404598,-0.14960615
