Care,Fairness,Loyalty,Authority,Sanctity
Harm,Cheating,Betrayal,Subversion,Degradation
-0.015652116,0.09066742,0.021588853,0.026699625,-0.07734871
0.023554716,-0.019356458,-0.0110957725,-0.05963249,-0.066248566
-0.02564871,0.011033932,0.022651915,0.00027947407,-0.061517607
0.0050194003,0.022703072,0.0016037896,0.0713297,-0.059956443
0.024467882,0.04208137,-0.0043764785,0.013483411,-0.044610128
-0.08314206,-0.0043108687,-0.035624955,-0.009114148,-0.12142646
0.06397079,0.03534762,0.09943093,-0.048664443,-0.038008124
0.08909057,0.08005402,-0.013518097,0.0218324,0.001038474
0.1352062,0.06307921,0.11348887,-0.028064959,-0.07947844
0.04817651,-0.004398565,-0.03513422,-0.0026912168,-0.114435434
-0.058467448,-0.08921995,-0.027999796,-0.07337637,-0.094523296
-0.01890333,-0.004240124,-0.096838646,-0.09140487,-0.09286699
-0.14757222,-0.0024891775,-0.09665988,-0.08805269,-0.08386648
-0.04439401,-0.040623788,-0.045260217,0.07357596,-0.09516342
-0.034614578,-0.057459004,-0.020735577,-0.08434552,-0.09965116
0.0479419,0.014354423,-0.02389797,-0.017626688,0.008800248
-0.0153595405,-0.054371797,-0.073681295,-0.050737087,-0.12149483
-0.020304456,0.016229833,-0.07407647,-0.02060309,-0.09918162
0.00061096996,-0.023907982,0.045467608,0.105079554,-0.06938575
-0.004398048,0.09904159,0.0829714,0.18653905,0.05061837
-0.07296557,0.06529054,-0.056255404,-0.042799104,-0.04214504
-0.011969522,0.11650474,-0.02729236,0.017959293,0.007738662
-0.079576954,-0.039557986,-0.09225452,-0.045253817,-0.111174926
0.019172713,0.16730493,0.0029408643,-0.00573398,0.061733466
0.11224408,0.103718996,0.067697406,0.045628294,0.047905333
-0.014361326,-0.002100001,-0.006834306,0.03021279,-0.115169406
-0.06913916,-0.053604323,-0.08036344,-0.031549916,-0.16942756
-0.060931697,-0.009332513,-0.026418753,-0.070938304,-0.12857905
0.053788237,0.006701432,-0.034001388,-0.01975074,-0.10598282
0.0143219475,0.021370016,0.045640245,0.047800757,-0.07932489
0.041356362,0.013498258,0.05327397,-0.032931536,-0.06737714
0.0458462,-0.0005325973,-0.05518243,-0.073392555,0.04105231
0.04062155,0.010828558,-0.0007719677,-0.009189169,-0.003985882
